"network","p","m","n","epoch","df_correction_method","mean_lambda","mean_df","prop_miss","recall","precision","hamming_distance","shd"
"arth150",107,100,500,9,"reiter",0.0134499932645138,488.679426666965,0.5,0.937062937062937,0.971014492753623,13,15
"arth150",107,100,500,10,"old",0.00787873365658343,Inf,0.5,0.953846153846154,0.96875,10,18
"arth150",107,100,500,10,"br",0.00792647729049036,486.320674415448,0.5,0.953846153846154,0.96875,10,18
"arth150",107,100,500,10,"reiter",0.00792647729049036,490.139063557748,0.5,0.953846153846154,0.96875,10,18
"arth150",107,100,500,1,"old",0.018671699777085,5927795.12311738,0.9,0.949640287769784,0.956521739130435,13,22
"arth150",107,100,500,1,"br",0.0186824331891183,480.337481804092,0.9,0.942446043165468,0.956204379562044,14,24
"arth150",107,100,500,1,"reiter",0.0186824331891183,489.260777201855,0.9,0.942446043165468,0.956204379562044,14,24
"arth150",107,100,500,2,"old",0.0150317618522983,Inf,0.9,0.931297709923664,0.953125,15,24
"arth150",107,100,500,2,"br",0.0148385607714089,484.581570883774,0.9,0.923664122137405,0.952755905511811,16,26
"arth150",107,100,500,2,"reiter",0.0148385607714089,491.715614678045,0.9,0.923664122137405,0.952755905511811,16,26
"arth150",107,100,500,3,"old",0.0144858298863902,109111356.625031,0.9,0.901408450704225,0.948148148148148,21,29
"arth150",107,100,500,3,"br",0.014452371670022,483.804730836972,0.9,0.901408450704225,0.948148148148148,21,29
"arth150",107,100,500,3,"reiter",0.014452371670022,490.743836856524,0.9,0.901408450704225,0.948148148148148,21,29
"arth150",107,100,500,4,"old",0.0248569738931084,635218281.293377,0.9,0.935251798561151,0.935251798561151,18,29
"arth150",107,100,500,4,"br",0.0248676181619807,476.318940600614,0.9,0.935251798561151,0.948905109489051,16,26
"arth150",107,100,500,4,"reiter",0.0248676181619807,488.10507554472,0.9,0.935251798561151,0.948905109489051,16,26
"arth150",107,100,500,5,"old",0.0190419534564026,8808765.40009817,0.9,0.956521739130435,0.956521739130435,12,18
"arth150",107,100,500,5,"br",0.0190461426867875,480.093143057496,0.9,0.956521739130435,0.956521739130435,12,18
"arth150",107,100,500,5,"reiter",0.0190461426867875,489.186458023268,0.9,0.956521739130435,0.956521739130435,12,18
"arth150",107,100,500,6,"old",0.0181745039341134,2761746.19727717,0.9,0.929078014184397,0.956204379562044,16,24
"arth150",107,100,500,6,"br",0.0181869664933594,481.741770585119,0.9,0.921985815602837,0.955882352941177,17,26
"arth150",107,100,500,6,"reiter",0.0181869664933594,490.446483100193,0.9,0.921985815602837,0.955882352941177,17,26
"arth150",107,100,500,7,"old",0.0265852702428237,1637057.17442348,0.9,0.9375,0.930232558139535,17,29
"arth150",107,100,500,7,"br",0.0265881793997207,474.790037350295,0.9,0.9296875,0.9296875,18,32
"arth150",107,100,500,7,"reiter",0.0265881793997207,487.35611106709,0.9,0.9296875,0.9296875,18,32
"arth150",107,100,500,8,"old",0.01305869976503,Inf,0.9,0.962121212121212,0.940740740740741,13,23
"arth150",107,100,500,8,"br",0.0130557180654765,483.577473912233,0.9,0.962121212121212,0.947761194029851,12,22
"arth150",107,100,500,8,"reiter",0.0130557180654765,489.846386970076,0.9,0.962121212121212,0.947761194029851,12,22
"arth150",107,100,500,9,"old",0.0224613098579446,Inf,0.9,0.957446808510638,0.964285714285714,11,16
"arth150",107,100,500,9,"br",0.0224645706287455,477.072384460455,0.9,0.957446808510638,0.964285714285714,11,16
"arth150",107,100,500,9,"reiter",0.0224645706287455,487.738013068258,0.9,0.957446808510638,0.964285714285714,11,16
"arth150",107,100,500,10,"old",0.0164078282968121,13435433.4639032,0.9,0.949044585987261,0.955128205128205,15,23
"arth150",107,100,500,10,"br",0.0164150514477548,482.710045835302,0.9,0.942675159235669,0.961038961038961,15,23
"arth150",107,100,500,10,"reiter",0.0164150514477548,490.57675554928,0.9,0.942675159235669,0.961038961038961,15,23
"arth150",107,100,100,1,"old",0.052915456269409,Inf,0.1,0.81,0.975903614457831,21,29
"arth150",107,100,100,1,"br",0.0486115582620887,89.3369112358186,0.1,0.77,0.974683544303797,25,29
"arth150",107,100,100,1,"reiter",0.0511691043918622,91.6505403230887,0.1,0.79,0.975308641975309,23,31
"arth150",107,100,100,2,"old",0.0505168025735347,Inf,0.1,0.877551020408163,0.955555555555556,16,23
"arth150",107,100,100,2,"br",0.0438937437782251,89.9895471310823,0.1,0.806122448979592,0.951807228915663,23,28
"arth150",107,100,100,2,"reiter",0.0483862769656178,91.889567895797,0.1,0.826530612244898,0.952941176470588,21,28
"arth150",107,100,100,3,"old",0.0362706525297569,Inf,0.1,0.804123711340206,0.928571428571429,25,29
"arth150",107,100,100,3,"br",0.032268229075385,91.1110707451592,0.1,0.77319587628866,0.925925925925926,28,34
"arth150",107,100,100,3,"reiter",0.034811483981661,92.827852969555,0.1,0.77319587628866,0.9375,27,31
"arth150",107,100,100,4,"old",0.0204337470760056,Inf,0.1,0.905660377358491,0.96,14,18
"arth150",107,100,100,4,"br",0.0170836618235419,92.7500095454518,0.1,0.858490566037736,0.947916666666667,20,30
"arth150",107,100,100,4,"reiter",0.0187755084320073,93.5768927860238,0.1,0.867924528301887,0.948453608247423,19,29
"arth150",107,100,100,5,"old",0.0336235851893903,Inf,0.1,0.826923076923077,0.955555555555556,22,27
"arth150",107,100,100,5,"br",0.0310371002339602,91.2717011487924,0.1,0.807692307692308,0.923076923076923,27,33
"arth150",107,100,100,5,"reiter",0.0331158325437926,92.8335203729911,0.1,0.807692307692308,0.954545454545455,24,29
"arth150",107,100,100,6,"old",0.0186507927471416,Inf,0.1,0.920792079207921,0.978947368421053,10,16
"arth150",107,100,100,6,"br",0.0171262416767047,92.7444295606196,0.1,0.881188118811881,0.967391304347826,15,23
"arth150",107,100,100,6,"reiter",0.0177800179085561,93.6876087602754,0.1,0.881188118811881,0.967391304347826,15,23
"arth150",107,100,100,7,"old",0.00690726957519251,Inf,0.1,0.950980392156863,0.97979797979798,7,7
"arth150",107,100,100,7,"br",0.00716468334818105,93.6532005146601,0.1,0.92156862745098,0.979166666666667,10,13
"arth150",107,100,100,7,"reiter",0.00716468334818105,94.1018015589334,0.1,0.92156862745098,0.979166666666667,10,13
"arth150",107,100,100,8,"old",0.0442292654940911,Inf,0.1,0.887640449438202,0.951807228915663,14,20
"arth150",107,100,100,8,"br",0.0420113515533467,90.2266975594816,0.1,0.865168539325843,0.9625,15,22
"arth150",107,100,100,8,"reiter",0.0426080259080758,92.4828573161319,0.1,0.865168539325843,0.950617283950617,16,24
"arth150",107,100,100,9,"old",0.019769588464712,Inf,0.1,0.878787878787879,0.966666666666667,15,21
"arth150",107,100,100,9,"br",0.0184530614812018,92.5268155886058,0.1,0.868686868686869,0.966292134831461,16,22
"arth150",107,100,100,9,"reiter",0.0184530614812018,93.5687717914799,0.1,0.868686868686869,0.966292134831461,16,22
"arth150",107,100,100,10,"old",0.0350789153963263,Inf,0.1,0.835164835164835,0.938271604938272,20,25
"arth150",107,100,100,10,"br",0.0321818662156585,91.259666599866,0.1,0.824175824175824,0.9375,21,28
"arth150",107,100,100,10,"reiter",0.0338653622505618,92.8793874495485,0.1,0.824175824175824,0.914634146341463,23,30
"arth150",107,100,100,1,"old",0.183382724777854,Inf,0.5,0.373737373737374,0.902439024390244,66,85
"arth150",107,100,100,1,"br",0.176161593762599,76.5535168373146,0.5,0.323232323232323,0.864864864864865,72,88
"arth150",107,100,100,1,"reiter",0.182255282105528,86.0343904141223,0.5,0.353535353535354,0.875,69,89
"arth150",107,100,100,2,"old",0.184730372000597,Inf,0.5,0.43010752688172,0.816326530612245,62,77
"arth150",107,100,100,2,"br",0.178167976607101,76.2620779320167,0.5,0.387096774193548,0.73469387755102,70,79
"arth150",107,100,100,2,"reiter",0.183224615371154,86.2505895375993,0.5,0.408602150537634,0.76,67,78
"arth150",107,100,100,3,"old",0.158010166796677,Inf,0.5,0.509803921568627,0.912280701754386,55,64
"arth150",107,100,100,3,"br",0.145936437182091,79.5903249468669,0.5,0.450980392156863,0.821428571428571,66,74
"arth150",107,100,100,3,"reiter",0.15466533576206,87.4695030788871,0.5,0.5,0.85,60,70
"arth150",107,100,100,4,"old",0.167251825674911,Inf,0.5,0.520833333333333,0.847457627118644,55,70
"arth150",107,100,100,4,"br",0.160224922535759,78.2744155127899,0.5,0.489583333333333,0.796610169491525,61,74
"arth150",107,100,100,4,"reiter",0.164562674877966,86.5670343993077,0.5,0.520833333333333,0.833333333333333,56,70
"arth150",107,100,100,5,"old",0.180575967465571,Inf,0.5,0.373737373737374,0.69811320754717,78,90
"arth150",107,100,100,5,"br",0.171045212029407,77.0685273204858,0.5,0.333333333333333,0.634615384615385,85,95
"arth150",107,100,100,5,"reiter",0.175611040545559,86.530699074691,0.5,0.343434343434343,0.641509433962264,84,94
"arth150",107,100,100,6,"old",0.174468305411678,Inf,0.5,0.485981308411215,0.896551724137931,61,75
"arth150",107,100,100,6,"br",0.168375454133866,77.2659419607652,0.5,0.401869158878505,0.86,71,84
"arth150",107,100,100,6,"reiter",0.173324601872896,86.7181582572363,0.5,0.448598130841121,0.888888888888889,65,80
"arth150",107,100,100,7,"old",0.169553374738187,Inf,0.5,0.403669724770642,0.698412698412698,84,95
"arth150",107,100,100,7,"br",0.163499014843201,77.7799327084596,0.5,0.357798165137615,0.65,91,103
"arth150",107,100,100,7,"reiter",0.167045570628252,86.8687920513421,0.5,0.36697247706422,0.666666666666667,89,101
"arth150",107,100,100,8,"old",0.171538009756043,Inf,0.5,0.470588235294118,0.827586206896552,64,80
"arth150",107,100,100,8,"br",0.167504547484742,77.3937033467649,0.5,0.431372549019608,0.830188679245283,67,80
"arth150",107,100,100,8,"reiter",0.171236246598486,86.5428254315009,0.5,0.441176470588235,0.833333333333333,66,81
"arth150",107,100,100,9,"old",0.1655605184001,Inf,0.5,0.505050505050505,0.833333333333333,59,70
"arth150",107,100,100,9,"br",0.15538373578331,78.6986351928255,0.5,0.474747474747475,0.796610169491525,64,75
"arth150",107,100,100,9,"reiter",0.162515064864613,87.0023891627572,0.5,0.494949494949495,0.816666666666667,61,72
"arth150",107,100,100,10,"old",0.178662720016583,Inf,0.5,0.46,0.807017543859649,65,80
"arth150",107,100,100,10,"br",0.170017423073013,77.2075780034831,0.5,0.39,0.735849056603774,75,87
"arth150",107,100,100,10,"reiter",0.174940076242534,86.455827953584,0.5,0.43,0.811320754716981,67,81
"arth150",107,100,100,1,"old",0.260570307425798,Inf,0.9,0.313725490196078,0.914285714285714,73,87
"arth150",107,100,100,1,"br",0.252700463908809,68.5706413499091,0.9,0.235294117647059,0.827586206896552,83,93
"arth150",107,100,100,1,"reiter",0.255727795744733,83.0993037738914,0.9,0.274509803921569,0.903225806451613,77,88
"arth150",107,100,100,2,"old",0.263497064052571,Inf,0.9,0.264705882352941,0.771428571428571,83,90
"arth150",107,100,100,2,"br",0.260210480889878,67.8445619467001,0.9,0.225490196078431,0.741935483870968,87,92
"arth150",107,100,100,2,"reiter",0.262462759226675,82.5813681971068,0.9,0.264705882352941,0.771428571428571,83,90
"arth150",107,100,100,3,"old",0.219745331685706,Inf,0.9,0.316326530612245,0.837837837837838,73,82
"arth150",107,100,100,3,"br",0.216227751296523,72.2720018507719,0.9,0.306122448979592,0.75,78,90
"arth150",107,100,100,3,"reiter",0.219493869757733,84.8752078118674,0.9,0.316326530612245,0.837837837837838,73,85
"arth150",107,100,100,4,"old",0.266690626322764,Inf,0.9,0.240384615384615,0.833333333333333,84,94
"arth150",107,100,100,4,"br",0.260300163082318,67.811178525899,0.9,0.211538461538462,0.785714285714286,88,99
"arth150",107,100,100,4,"reiter",0.264304835113673,82.6863339523602,0.9,0.211538461538462,0.785714285714286,88,98
"arth150",107,100,100,5,"old",0.2539613420975,Inf,0.9,0.323232323232323,0.888888888888889,71,82
"arth150",107,100,100,5,"br",0.248358374991301,69.0831193998791,0.9,0.303030303030303,0.857142857142857,74,85
"arth150",107,100,100,5,"reiter",0.251356117046242,82.9994768237545,0.9,0.323232323232323,0.864864864864865,72,83
"arth150",107,100,100,6,"old",0.255612380170735,Inf,0.9,0.298969072164948,0.725,79,93
"arth150",107,100,100,6,"br",0.247683846308452,69.126820154703,0.9,0.247422680412371,0.648648648648649,86,95
"arth150",107,100,100,6,"reiter",0.252549771320488,82.9983111115223,0.9,0.278350515463918,0.692307692307692,82,94
"arth150",107,100,100,7,"old",0.27508208136658,Inf,0.9,0.252427184466019,0.896551724137931,80,94
"arth150",107,100,100,7,"br",0.270327198570128,66.850060156289,0.9,0.223300970873786,0.851851851851852,84,95
"arth150",107,100,100,7,"reiter",0.273541028247338,81.7767171168945,0.9,0.233009708737864,0.888888888888889,82,95
"arth150",107,100,100,8,"old",0.236023669900076,Inf,0.9,0.347368421052632,0.785714285714286,71,77
"arth150",107,100,100,8,"br",0.227166228282226,71.1326645262779,0.9,0.284210526315789,0.675,81,89
"arth150",107,100,100,8,"reiter",0.230263397680492,84.069347527437,0.9,0.294736842105263,0.717948717948718,78,84
"arth150",107,100,100,9,"old",0.256324230289653,Inf,0.9,0.264705882352941,0.9,78,94
"arth150",107,100,100,9,"br",0.2534583883724,68.5059310509103,0.9,0.215686274509804,0.88,83,94
"arth150",107,100,100,9,"reiter",0.255808224075853,83.3073717976909,0.9,0.245098039215686,0.892857142857143,80,95
"arth150",107,100,100,10,"old",0.25913605679253,Inf,0.9,0.287037037037037,0.775,86,96
"arth150",107,100,100,10,"br",0.2533705251749,68.5158331757133,0.9,0.25,0.771428571428571,89,97
"arth150",107,100,100,10,"reiter",0.255001327797508,83.1613688953864,0.9,0.277777777777778,0.789473684210526,86,96
"arth150",107,100,25,1,"old",0.0115258356927536,Inf,0.1,0.910714285714286,0.944444444444444,8,10
"arth150",107,100,25,1,"br",0.0126917115277299,19.8102206926556,0.1,0.660714285714286,0.880952380952381,24,30
"arth150",107,100,25,1,"reiter",0.0126917115277299,19.9363313028554,0.1,0.660714285714286,0.880952380952381,24,30
"arth150",107,100,25,2,"old",0.0153938624872146,Inf,0.1,0.945454545454545,1,3,3
"arth150",107,100,25,2,"br",0.0168522067554448,19.6991076130005,0.1,0.781818181818182,0.934782608695652,15,26
"arth150",107,100,25,2,"reiter",0.0168522067554448,19.8583410159293,0.1,0.781818181818182,0.934782608695652,15,26
"arth150",107,100,25,3,"old",0.00686908625594263,Inf,0.1,0.964912280701754,1,2,2
"arth150",107,100,25,3,"br",0.00756510507551029,19.8842186593738,0.1,0.719298245614035,0.911111111111111,20,28
"arth150",107,100,25,3,"reiter",0.00756510507551029,19.9630231865739,0.1,0.719298245614035,0.911111111111111,20,28
"arth150",107,100,25,4,"old",0,Inf,0.1,1,1,0,0
"arth150",107,100,25,4,"br",0,20.0694497329648,0.1,0.849056603773585,0.978260869565217,9,16
"arth150",107,100,25,4,"reiter",0,20.0694497329648,0.1,0.849056603773585,0.978260869565217,9,16
"arth150",107,100,25,5,"old",0,Inf,0.1,1,1,0,0
"arth150",107,100,25,5,"br",0,20.0490587241134,0.1,0.857142857142857,0.981818181818182,10,16
"arth150",107,100,25,5,"reiter",0,20.0490587241134,0.1,0.857142857142857,0.981818181818182,10,16
"arth150",107,100,25,6,"old",0,Inf,0.1,1,1,0,0
"arth150",107,100,25,6,"br",0,20.0624116154897,0.1,0.87037037037037,1,7,13
"arth150",107,100,25,6,"reiter",0,20.0624116154897,0.1,0.87037037037037,1,7,13
"arth150",107,100,25,7,"old",0,Inf,0.1,1,1,0,0
"arth150",107,100,25,7,"br",0,20.0704121514016,0.1,0.74468085106383,0.945945945945946,14,20
"arth150",107,100,25,7,"reiter",0,20.0704121514016,0.1,0.74468085106383,0.945945945945946,14,20
"arth150",107,100,25,8,"old",0.00912047543334886,Inf,0.1,0.967741935483871,1,2,4
"arth150",107,100,25,8,"br",0.00999463091466773,19.827720408678,0.1,0.806451612903226,0.943396226415094,15,19
"arth150",107,100,25,8,"reiter",0.00999463091466773,19.9078177614298,0.1,0.806451612903226,0.943396226415094,15,19
"arth150",107,100,25,9,"old",0,Inf,0.1,1,1,0,0
"arth150",107,100,25,9,"br",0,20.0568413010779,0.1,0.918367346938776,1,4,9
"arth150",107,100,25,9,"reiter",0,20.0568413010779,0.1,0.918367346938776,1,4,9
"arth150",107,100,25,10,"old",0,Inf,0.1,0.967213114754098,1,2,3
"arth150",107,100,25,10,"br",0,20.0579779606541,0.1,0.737704918032787,1,16,26
"arth150",107,100,25,10,"reiter",0,20.0579779606541,0.1,0.737704918032787,1,16,26
"arth150",107,100,25,1,"old",0.0443412105570566,Inf,0.5,0.78,0.906976744186046,15,21
"arth150",107,100,25,1,"br",0.0476005855565422,19.0917933982154,0.5,0.64,0.82051282051282,25,38
"arth150",107,100,25,1,"reiter",0.0476005855565422,19.5609963230421,0.5,0.64,0.82051282051282,25,38
"arth150",107,100,25,2,"old",0.0474983649365567,Inf,0.5,0.808510638297872,0.863636363636364,15,18
"arth150",107,100,25,2,"br",0.0493637511900706,19.0547055919281,0.5,0.680851063829787,0.864864864864865,20,26
"arth150",107,100,25,2,"reiter",0.0493637511900706,19.5492045322612,0.5,0.680851063829787,0.864864864864865,20,26
"arth150",107,100,25,3,"old",0.0376085140144348,Inf,0.5,0.88,0.936170212765957,9,10
"arth150",107,100,25,3,"br",0.0404892750198942,19.2179330473992,0.5,0.76,0.863636363636364,18,22
"arth150",107,100,25,3,"reiter",0.0404892750198942,19.6248591693978,0.5,0.76,0.863636363636364,18,22
"arth150",107,100,25,4,"old",0.0514505586578205,Inf,0.5,0.76,0.904761904761905,16,17
"arth150",107,100,25,4,"br",0.0542323308722069,18.9500763089979,0.5,0.7,0.921052631578947,18,23
"arth150",107,100,25,4,"reiter",0.0542323308722069,19.4675714996632,0.5,0.7,0.921052631578947,18,23
"arth150",107,100,25,5,"old",0.0351877506844145,Inf,0.5,0.859375,0.916666666666667,14,15
"arth150",107,100,25,5,"br",0.037857166253577,19.2959510327618,0.5,0.671875,0.877551020408163,27,34
"arth150",107,100,25,5,"reiter",0.037857166253577,19.6563222729671,0.5,0.671875,0.877551020408163,27,34
"arth150",107,100,25,6,"old",0.0257258516428843,Inf,0.5,0.883333333333333,0.946428571428571,10,12
"arth150",107,100,25,6,"br",0.0255401581693238,19.5248662553181,0.5,0.8,0.96,14,20
"arth150",107,100,25,6,"reiter",0.0255401581693238,19.7962750309389,0.5,0.8,0.96,14,20
"arth150",107,100,25,7,"old",0.0435482501848935,Inf,0.5,0.760869565217391,0.853658536585366,17,19
"arth150",107,100,25,7,"br",0.0461705366405026,19.1186419629168,0.5,0.652173913043478,0.857142857142857,21,23
"arth150",107,100,25,7,"reiter",0.0461705366405026,19.5839359347916,0.5,0.652173913043478,0.857142857142857,21,23
"arth150",107,100,25,8,"old",0.0597968039438993,Inf,0.5,0.84,0.954545454545455,10,13
"arth150",107,100,25,8,"br",0.0632716578717135,18.7829286129817,0.5,0.72,0.972972972972973,15,22
"arth150",107,100,25,8,"reiter",0.0632716578717135,19.4175892881727,0.5,0.72,0.972972972972973,15,22
"arth150",107,100,25,9,"old",0.0545580799945796,Inf,0.5,0.795918367346939,0.906976744186046,14,16
"arth150",107,100,25,9,"br",0.0584508613613234,18.8839662562532,0.5,0.612244897959184,0.882352941176471,23,30
"arth150",107,100,25,9,"reiter",0.0584508613613234,19.465863247384,0.5,0.612244897959184,0.882352941176471,23,30
"arth150",107,100,25,10,"old",0.0428181605025295,Inf,0.5,0.729166666666667,0.945945945945946,15,18
"arth150",107,100,25,10,"br",0.0461053814859914,19.1240640544332,0.5,0.708333333333333,0.944444444444444,16,20
"arth150",107,100,25,10,"reiter",0.0461053814859914,19.5888231333651,0.5,0.708333333333333,0.944444444444444,16,20
"arth150",107,100,25,1,"old",0.0853714292306847,Inf,0.9,0.518518518518518,0.736842105263158,36,40
"arth150",107,100,25,1,"br",0.0880338135058021,18.3192501494338,0.9,0.407407407407407,0.666666666666667,43,53
"arth150",107,100,25,1,"reiter",0.0880338135058021,19.2055813651396,0.9,0.407407407407407,0.666666666666667,43,53
"arth150",107,100,25,2,"old",0.0794856252384709,Inf,0.9,0.701754385964912,0.888888888888889,22,26
"arth150",107,100,25,2,"br",0.083694027763966,18.3794159273582,0.9,0.526315789473684,0.882352941176471,31,39
"arth150",107,100,25,2,"reiter",0.083694027763966,19.2053822946093,0.9,0.526315789473684,0.882352941176471,31,39
"arth150",107,100,25,3,"old",0.0973542212508342,Inf,0.9,0.622641509433962,0.916666666666667,23,31
"arth150",107,100,25,3,"br",0.100999900596656,18.0321369527385,0.9,0.584905660377358,0.911764705882353,25,34
"arth150",107,100,25,3,"reiter",0.100999900596656,19.0261343970689,0.9,0.584905660377358,0.911764705882353,25,34
"arth150",107,100,25,4,"old",0.0858490338120956,Inf,0.9,0.702127659574468,0.891891891891892,18,23
"arth150",107,100,25,4,"br",0.0905410831075315,18.2497109278973,0.9,0.638297872340426,0.833333333333333,23,32
"arth150",107,100,25,4,"reiter",0.0905410831075315,19.1599366132797,0.9,0.638297872340426,0.833333333333333,23,32
"arth150",107,100,25,5,"old",0.083835684630533,Inf,0.9,0.705882352941177,0.947368421052632,17,24
"arth150",107,100,25,5,"br",0.088561415023323,18.2709106554351,0.9,0.549019607843137,0.933333333333333,25,34
"arth150",107,100,25,5,"reiter",0.088561415023323,19.1286541378289,0.9,0.549019607843137,0.933333333333333,25,34
"arth150",107,100,25,6,"old",0.0775529495812362,Inf,0.9,0.67741935483871,0.933333333333333,23,30
"arth150",107,100,25,6,"br",0.0820748247007871,18.39742978845,0.9,0.516129032258065,0.941176470588235,32,41
"arth150",107,100,25,6,"reiter",0.0820748247007871,19.1808907082905,0.9,0.516129032258065,0.941176470588235,32,41
"arth150",107,100,25,7,"old",0.0795951924960309,Inf,0.9,0.596153846153846,0.815789473684211,28,33
"arth150",107,100,25,7,"br",0.0834217993684123,18.3841849844966,0.9,0.519230769230769,0.72972972972973,35,37
"arth150",107,100,25,7,"reiter",0.0834217993684123,19.1879607205876,0.9,0.519230769230769,0.72972972972973,35,37
"arth150",107,100,25,8,"old",0.0892289452743895,Inf,0.9,0.695652173913043,0.82051282051282,21,29
"arth150",107,100,25,8,"br",0.0941473988494592,18.1919508692533,0.9,0.58695652173913,0.84375,24,31
"arth150",107,100,25,8,"reiter",0.0941473988494592,19.1048531771272,0.9,0.58695652173913,0.84375,24,31
"arth150",107,100,25,9,"old",0.0874562113431959,Inf,0.9,0.66,0.785714285714286,26,30
"arth150",107,100,25,9,"br",0.0904720959983909,18.242433018913,0.9,0.58,0.743589743589744,31,36
"arth150",107,100,25,9,"reiter",0.0904720959983909,19.124933528668,0.9,0.58,0.743589743589744,31,36
"arth150",107,100,25,10,"old",0.0908475145681434,Inf,0.9,0.518518518518518,0.7,38,45
"arth150",107,100,25,10,"br",0.0955343670165684,18.157548270347,0.9,0.407407407407407,0.647058823529412,44,53
"arth150",107,100,25,10,"reiter",0.0955343670165684,19.0772022891683,0.9,0.407407407407407,0.647058823529412,44,53
"arth150",107,10,500,1,"old",0.00169569143865561,Inf,0.1,0.992857142857143,0.985815602836879,3,3
"arth150",107,10,500,1,"br",0.00169637413666346,489.085191451756,0.1,0.992857142857143,0.985815602836879,3,3
"arth150",107,10,500,1,"reiter",0.00169637413666346,488.864584865409,0.1,0.992857142857143,0.985815602836879,3,3
"arth150",107,10,500,2,"old",0.0027767332643214,Inf,0.1,0.992592592592593,0.992592592592593,2,3
"arth150",107,10,500,2,"br",0.00272676893054167,489.358547495219,0.1,0.992592592592593,0.992592592592593,2,3
"arth150",107,10,500,2,"reiter",0.00272676893054167,489.187028576063,0.1,0.992592592592593,0.992592592592593,2,3
"arth150",107,10,500,3,"old",0.000648261302243947,Inf,0.1,0.985611510791367,1,2,5
"arth150",107,10,500,3,"br",0.00064376123188728,490.148691766677,0.1,0.985611510791367,1,2,5
"arth150",107,10,500,3,"reiter",0.00064376123188728,490.274720600151,0.1,0.985611510791367,1,2,5
"arth150",107,10,500,4,"old",0.00166985594173028,Inf,0.1,0.985815602836879,0.985815602836879,4,5
"arth150",107,10,500,4,"br",0.00166949324118518,489.339985127469,0.1,0.978723404255319,0.992805755395683,4,5
"arth150",107,10,500,4,"reiter",0.00166949324118518,488.742339661888,0.1,0.978723404255319,0.992805755395683,4,5
"arth150",107,10,500,5,"old",0.00171059394963429,Inf,0.1,0.992857142857143,0.985815602836879,3,5
"arth150",107,10,500,5,"br",0.0017079371323815,488.822007554561,0.1,0.985714285714286,0.985714285714286,4,6
"arth150",107,10,500,5,"reiter",0.0017079371323815,489.220372518107,0.1,0.985714285714286,0.985714285714286,4,6
"arth150",107,10,500,6,"old",0.000582668376443431,Inf,0.1,0.992857142857143,0.985815602836879,3,8
"arth150",107,10,500,6,"br",0.000596459643500202,489.544301331788,0.1,0.992857142857143,1,1,3
"arth150",107,10,500,6,"reiter",0.000596459643500202,489.628542793509,0.1,0.992857142857143,1,1,3
"arth150",107,10,500,7,"old",0.00162150994948952,Inf,0.1,1,0.979452054794521,3,5
"arth150",107,10,500,7,"br",0.0016258553544154,490.368203004143,0.1,1,0.993055555555556,1,3
"arth150",107,10,500,7,"reiter",0.0016258553544154,490.669839655703,0.1,1,0.993055555555556,1,3
"arth150",107,10,500,8,"old",0.00225617703709131,Inf,0.1,0.978102189781022,0.985294117647059,5,6
"arth150",107,10,500,8,"br",0.00225603640587329,487.812390000668,0.1,0.970802919708029,0.985185185185185,6,7
"arth150",107,10,500,8,"reiter",0.00225603640587329,488.072418558463,0.1,0.970802919708029,0.985185185185185,6,7
"arth150",107,10,500,9,"old",0.00403322667800524,Inf,0.1,0.979310344827586,0.986111111111111,5,8
"arth150",107,10,500,9,"br",0.00403476861279851,487.435972196479,0.1,0.972413793103448,0.986013986013986,6,9
"arth150",107,10,500,9,"reiter",0.00403476861279851,487.26803530562,0.1,0.972413793103448,0.986013986013986,6,9
"arth150",107,10,500,10,"old",0.00403979752895471,Inf,0.1,0.992647058823529,0.985401459854015,3,4
"arth150",107,10,500,10,"br",0.00404224637192879,487.329773155721,0.1,0.992647058823529,0.992647058823529,2,2
"arth150",107,10,500,10,"reiter",0.00404224637192879,486.980465022459,0.1,0.992647058823529,0.992647058823529,2,2
"arth150",107,10,500,1,"old",0.0103178824399735,Inf,0.5,0.971223021582734,0.964285714285714,9,13
"arth150",107,10,500,1,"br",0.0103342993190094,481.674032726237,0.5,0.971223021582734,0.964285714285714,9,13
"arth150",107,10,500,1,"reiter",0.0103342993190094,479.421827306846,0.5,0.971223021582734,0.964285714285714,9,13
"arth150",107,10,500,2,"old",0.00632477301686781,Inf,0.5,0.963235294117647,0.956204379562044,11,15
"arth150",107,10,500,2,"br",0.00631677689952303,485.372085277937,0.5,0.970588235294118,0.963503649635037,9,12
"arth150",107,10,500,2,"reiter",0.00631677689952303,484.593071815739,0.5,0.970588235294118,0.963503649635037,9,12
"arth150",107,10,500,3,"old",0.0158383351597665,Inf,0.5,0.972413793103448,0.959183673469388,10,12
"arth150",107,10,500,3,"br",0.0158484737812926,473.198750878228,0.5,0.972413793103448,0.965753424657534,9,10
"arth150",107,10,500,3,"reiter",0.0158547743383026,464.528022684313,0.5,0.972413793103448,0.965753424657534,9,10
"arth150",107,10,500,4,"old",0.0123182160240967,Inf,0.5,0.949640287769784,0.949640287769784,14,17
"arth150",107,10,500,4,"br",0.0123165784817316,478.019627389041,0.5,0.949640287769784,0.949640287769784,14,17
"arth150",107,10,500,4,"reiter",0.0123165784817316,473.630853064717,0.5,0.949640287769784,0.949640287769784,14,17
"arth150",107,10,500,5,"old",0.0086793755327712,Inf,0.5,0.930555555555556,0.985294117647059,12,20
"arth150",107,10,500,5,"br",0.00868053296647096,482.858645511184,0.5,0.930555555555556,0.985294117647059,12,20
