"","p","m","n","mean_lambda","df_correction_method","mean_df","recall","precision","hamming_distance","shd"
"140",33,100,100,0.0665095418056279,"old",Inf,0.818181818181818,0.782608695652174,9,12
"141",33,10,100,0.0745608794427839,"old",72886.2764876398,0.652173913043478,0.833333333333333,11,19
"142",33,100,100,0.0700495405383237,"old",779562.258520258,0.695652173913043,0.888888888888889,9,13
"143",33,10,100,0.0746635333033081,"old",Inf,0.666666666666667,0.736842105263158,12,16
"144",33,100,100,0.0751479115575927,"old",Inf,0.761904761904762,0.727272727272727,11,15
"145",33,10,100,0.0769041733267024,"old",185842.353253025,0.789473684210526,0.714285714285714,10,14
"146",33,100,100,0.0778533179376314,"old",1465277.98633721,0.736842105263158,0.777777777777778,9,10
"147",33,10,100,0.0725399437526767,"old",Inf,0.684210526315789,0.684210526315789,12,17
"148",33,100,100,0.0708542124638041,"old",Inf,0.684210526315789,0.722222222222222,11,16
"149",33,10,100,0.0742311197371186,"old",Inf,0.764705882352941,0.684210526315789,10,15
"150",33,100,100,0.0698572186761847,"old",Inf,0.647058823529412,0.6875,11,15
"151",33,10,100,0.075108856172428,"old",359885.805309451,0.65,0.684210526315789,13,19
"152",33,100,100,0.0732871571854047,"old",760695.31322542,0.65,0.764705882352941,11,15
"153",33,10,100,0.0641586912089446,"old",Inf,0.681818181818182,0.789473684210526,11,15
"154",33,100,100,0.0653182226700006,"old",Inf,0.681818181818182,0.882352941176471,9,12
"155",33,10,100,0.0789227880478588,"old",58793.6069984432,0.941176470588235,0.727272727272727,7,9
"156",33,100,100,0.0749742928289698,"old",487196.021484823,0.882352941176471,0.75,7,8
"157",33,10,100,0.0789491086742379,"old",154175.303678258,0.578947368421053,0.647058823529412,14,18
"158",33,100,100,0.0728722220184033,"old",1455946.6652615,0.578947368421053,0.647058823529412,14,19
"159",33,10,100,0.0777646017940634,"old",Inf,0.666666666666667,0.75,10,13
"160",33,100,100,0.0715688377597799,"old",Inf,0.666666666666667,0.75,10,13
"161",33,10,100,0.0733835563407187,"old",Inf,0.636363636363636,0.736842105263158,13,15
"162",33,100,100,0.0713988724368041,"old",Inf,0.681818181818182,0.789473684210526,11,13
"163",33,10,100,0.0735525920144589,"old",Inf,0.684210526315789,0.928571428571429,7,11
"164",33,100,100,0.073769030045458,"old",Inf,0.578947368421053,0.916666666666667,9,12
"165",33,10,100,0.0773075293201015,"old",Inf,0.818181818181818,0.818181818181818,8,12
"166",33,100,100,0.0739496233574748,"old",Inf,0.727272727272727,0.761904761904762,11,16
"167",33,10,100,0.0726078004148239,"old",Inf,0.625,0.833333333333333,12,17
"168",33,100,100,0.073058797699296,"old",Inf,0.708333333333333,0.894736842105263,9,12
"169",33,10,100,0.0747318733813199,"old",Inf,0.714285714285714,0.681818181818182,13,15
"170",33,100,100,0.0681331027590961,"old",Inf,0.714285714285714,0.789473684210526,10,12
"171",33,10,100,0.0711317666409899,"old",121631.125869252,0.592592592592593,0.666666666666667,19,25
"172",33,100,100,0.0677252900523078,"old",804318.104327309,0.518518518518518,0.608695652173913,22,27
"173",33,10,100,0.0745125551664734,"old",923190.207762039,0.75,0.882352941176471,7,11
"174",33,100,100,0.0743227986550596,"old",17299189.2885232,0.8,0.8,8,12
"175",33,10,100,0.0765552146560416,"old",Inf,0.526315789473684,0.588235294117647,16,19
"176",33,100,100,0.070869377560324,"old",Inf,0.684210526315789,0.684210526315789,12,18
"177",33,10,100,0.0748292313231019,"old",Inf,0.85,0.80952380952381,7,12
"178",33,100,100,0.0657283828396022,"old",Inf,0.75,0.75,10,15
