"","p","m","alpha","run_time"
"4130",70,10,0.05,0.0370774269104004
"4131",70,10,0.05,0.0358920097351074
"4132",70,10,0.05,0.0369677543640137
"4133",70,10,0.05,0.03448486328125
"4134",70,10,0.05,0.0361158847808838
"4135",70,10,0.05,0.0361158847808838
"4136",70,10,0.05,0.0367527008056641
"4137",70,10,0.05,0.0366101264953613
"4138",70,10,0.05,0.0359981060028076
"4139",70,10,0.05,0.0365574359893799
"4140",70,10,0.05,0.04801344871521
"4141",70,10,0.05,0.035477876663208
"4142",70,10,0.05,0.036771297454834
"4143",70,10,0.05,0.0360727310180664
"4144",70,10,0.05,0.036452054977417
"4145",70,10,0.05,0.0358002185821533
"4146",70,10,0.05,0.0359103679656982
"4147",70,10,0.05,0.0359318256378174
"4148",70,10,0.05,0.0364055633544922
"4149",70,10,0.05,0.036747932434082
"4150",70,10,0.05,0.0366425514221191
"4151",70,10,0.05,0.0501382350921631
"4152",70,10,0.05,0.0358812808990479
"4153",70,10,0.05,0.0360159873962402
"4154",70,10,0.05,0.0360188484191895
"4155",70,10,0.05,0.0346226692199707
"4156",70,10,0.05,0.035818338394165
"4157",70,10,0.05,0.0356225967407227
"4158",70,10,0.05,0.0362935066223145
"4159",70,10,0.05,0.0361964702606201
"4160",70,10,0.05,0.0373275279998779
"4161",70,10,0.05,0.0570583343505859
"4162",70,10,0.05,0.0359885692596436
"4163",70,10,0.05,0.0367531776428223
"4164",70,10,0.05,0.0358695983886719
"4165",70,10,0.05,0.0364830493927002
"4166",70,10,0.05,0.0371472835540771
"4167",70,10,0.05,0.0365180969238281
"4168",70,10,0.05,0.0376565456390381
"4169",70,10,0.05,0.0362324714660645
"4170",70,10,0.05,0.0364439487457275
"4171",70,10,0.05,0.0366652011871338
"4172",70,10,0.05,0.0375242233276367
"4173",70,10,0.05,0.0512971878051758
"4174",70,10,0.05,0.0347344875335693
"4175",70,10,0.05,0.0363571643829346
"4176",70,10,0.05,0.0370988845825195
"4177",70,10,0.05,0.0374710559844971
"4178",70,10,0.05,0.0365803241729736
"4179",70,10,0.05,0.0350494384765625
"4180",70,10,0.05,0.0362050533294678
"4181",70,10,0.05,0.036344051361084
"4182",70,10,0.05,0.0361835956573486
"4183",70,10,0.05,0.0354151725769043
"4184",70,10,0.05,0.0359976291656494
"4185",70,10,0.05,0.0509428977966309
"4186",70,10,0.05,0.0355806350708008
"4187",70,10,0.05,0.0367288589477539
"4188",70,10,0.05,0.0358207225799561
"4189",70,10,0.05,0.0363752841949463
"4190",70,10,0.05,0.0352668762207031
"4191",70,10,0.05,0.0358083248138428
"4192",70,10,0.05,0.0360584259033203
"4193",70,10,0.05,0.0367152690887451
"4194",70,10,0.05,0.036487340927124
"4195",70,10,0.05,0.0355522632598877
"4196",70,10,0.05,0.0499484539031982
"4197",70,10,0.05,0.0355043411254883
"4198",70,10,0.05,0.0365903377532959
"4199",70,10,0.05,0.0359339714050293
"4200",70,10,0.05,0.0365662574768066
"4201",70,100,0.05,0.231473207473755
"4202",70,100,0.05,0.176103591918945
"4203",70,100,0.05,0.17943263053894
"4204",70,100,0.05,0.184298038482666
"4205",70,100,0.05,0.18352484703064
"4206",70,100,0.05,0.177572727203369
"4207",70,100,0.05,0.175680160522461
"4208",70,100,0.05,0.348811626434326
"4209",70,100,0.05,0.175906896591187
"4210",70,100,0.05,0.178037405014038
"4211",70,100,0.05,0.176477670669556
"4212",70,100,0.05,0.177164077758789
"4213",70,100,0.05,0.179232120513916
"4214",70,100,0.05,0.182680368423462
"4215",70,100,0.05,0.183889627456665
"4216",70,100,0.05,0.18550443649292
"4217",70,100,0.05,0.183468580245972
"4218",70,100,0.05,0.18217945098877
"4219",70,100,0.05,0.180384635925293
"4220",70,100,0.05,0.184239625930786
"4221",70,100,0.05,0.195723533630371
"4222",70,100,0.05,0.177599906921387
"4223",70,100,0.05,0.178767442703247
"4224",70,100,0.05,0.181679487228394
"4225",70,100,0.05,0.178794145584106
"4226",70,100,0.05,0.17665433883667
"4227",70,100,0.05,0.179742813110352
"4228",70,100,0.05,0.17888617515564
"4229",70,100,0.05,0.179109573364258
"4230",70,100,0.05,0.181819677352905
"4231",70,100,0.05,0.179420232772827
"4232",70,100,0.05,0.182104110717773
"4233",70,100,0.05,0.177593946456909
"4234",70,100,0.05,0.192698240280151
"4235",70,100,0.05,0.17634916305542
"4236",70,100,0.05,0.176243782043457
"4237",70,100,0.05,0.178223133087158
"4238",70,100,0.05,0.176348924636841
"4239",70,100,0.05,0.176085710525513
"4240",70,100,0.05,0.178035736083984
"4241",70,100,0.05,0.176417827606201
"4242",70,100,0.05,0.175876617431641
"4243",70,100,0.05,0.178368806838989
"4244",70,100,0.05,0.176838397979736
"4245",70,100,0.05,0.176924228668213
"4246",70,100,0.05,0.177706003189087
"4247",70,100,0.05,0.1788649559021
"4248",70,100,0.05,0.196277618408203
"4249",70,100,0.05,0.176787137985229
"4250",70,100,0.05,0.178044557571411
"4251",70,100,0.05,0.179004192352295
"4252",70,100,0.05,0.176406383514404
"4253",70,100,0.05,0.177051067352295
"4254",70,100,0.05,0.183957815170288
"4255",70,100,0.05,0.177263021469116
"4256",70,100,0.05,0.176402568817139
"4257",70,100,0.05,0.180525302886963
"4258",70,100,0.05,0.179324150085449
"4259",70,100,0.05,0.176509380340576
"4260",70,100,0.05,0.181260108947754
"4261",70,100,0.05,0.204948425292969
"4262",70,100,0.05,0.177935361862183
"4263",70,100,0.05,0.176544189453125
"4264",70,100,0.05,0.176519393920898
"4265",70,100,0.05,0.17818546295166
"4266",70,100,0.05,0.181361675262451
"4267",70,100,0.05,0.181730508804321
"4268",70,100,0.05,0.182575941085815
"4269",70,100,0.05,0.181224822998047
"4270",70,100,0.05,0.181662797927856
"4271",70,100,0.05,0.181637287139893
"4272",70,100,0.05,0.181067705154419
"4273",70,100,0.05,0.181817293167114
"4274",70,100,0.05,0.203855991363525
"4275",70,100,0.05,0.177790641784668
"4276",70,100,0.05,0.179284572601318
"4277",70,100,0.05,0.178711652755737
"4278",70,100,0.05,0.176248073577881
"4279",70,100,0.05,0.187816143035889
"4280",70,100,0.05,0.183002471923828
"4281",70,100,0.05,0.17972993850708
"4282",70,100,0.05,0.17963433265686
"4283",70,100,0.05,0.183029890060425
"4284",70,100,0.05,0.180579900741577
"4285",70,100,0.05,0.181178569793701
"4286",70,100,0.05,0.183650732040405
"4287",70,100,0.05,0.187400102615356
"4288",70,100,0.05,0.347059965133667
"4289",70,100,0.05,0.180597305297852
"4290",70,100,0.05,0.175700664520264
"4291",70,100,0.05,0.175715923309326
"4292",70,100,0.05,0.180699825286865
"4293",70,100,0.05,0.176967144012451
"4294",70,100,0.05,0.17695426940918
"4295",70,100,0.05,0.178109645843506
"4296",70,100,0.05,0.179634571075439
"4297",70,100,0.05,0.178348779678345
"4298",70,100,0.05,0.178067684173584
"4299",70,100,0.05,0.189496517181396
"4300",70,100,0.05,0.177873611450195
"4301",70,1000,0.05,1.71292662620544
"4302",70,1000,0.05,1.64256405830383
"4303",70,1000,0.05,1.65843534469604
"4304",70,1000,0.05,1.80633354187012
"4305",70,1000,0.05,1.63611793518066
"4306",70,1000,0.05,1.65477561950684
"4307",70,1000,0.05,1.64979100227356
"4308",70,1000,0.05,1.65151786804199
"4309",70,1000,0.05,1.6878559589386
"4310",70,1000,0.05,1.64189720153809
"4311",70,1000,0.05,1.64698004722595
"4312",70,1000,0.05,1.63862347602844
"4313",70,1000,0.05,1.67457246780396
"4314",70,1000,0.05,1.82820010185242
"4315",70,1000,0.05,1.65108251571655
"4316",70,1000,0.05,1.6533043384552
"4317",70,1000,0.05,1.69391632080078
"4318",70,1000,0.05,1.64382529258728
"4319",70,1000,0.05,1.6735954284668
"4320",70,1000,0.05,1.66865301132202
"4321",70,1000,0.05,1.64714932441711
"4322",70,1000,0.05,1.65772438049316
"4323",70,1000,0.05,1.67209243774414
"4324",70,1000,0.05,1.79917526245117
"4325",70,1000,0.05,1.63255143165588
"4326",70,1000,0.05,1.65950560569763
"4327",70,1000,0.05,1.67262125015259
"4328",70,1000,0.05,1.65026378631592
"4329",70,1000,0.05,1.66809058189392
"4330",70,1000,0.05,1.65077519416809
"4331",70,1000,0.05,1.64706563949585
"4332",70,1000,0.05,1.64954900741577
"4333",70,1000,0.05,1.67104053497314
"4334",70,1000,0.05,1.77904295921326
"4335",70,1000,0.05,1.61888194084167
"4336",70,1000,0.05,1.64108037948608
"4337",70,1000,0.05,1.63173794746399
"4338",70,1000,0.05,1.64531922340393
"4339",70,1000,0.05,1.64285778999329
"4340",70,1000,0.05,1.64106059074402
"4341",70,1000,0.05,1.62086153030396
"4342",70,1000,0.05,1.64254689216614
"4343",70,1000,0.05,1.63064527511597
"4344",70,1000,0.05,1.77121639251709
"4345",70,1000,0.05,1.59089207649231
"4346",70,1000,0.05,1.64300346374512
"4347",70,1000,0.05,1.60898923873901
"4348",70,1000,0.05,1.64281988143921
"4349",70,1000,0.05,1.64415454864502
"4350",70,1000,0.05,1.62675595283508
"4351",70,1000,0.05,1.61255764961243
"4352",70,1000,0.05,1.61989521980286
"4353",70,1000,0.05,1.62952923774719
"4354",70,1000,0.05,1.76425385475159
"4355",70,1000,0.05,1.59599304199219
"4356",70,1000,0.05,1.62353706359863
"4357",70,1000,0.05,1.60948872566223
"4358",70,1000,0.05,1.62307906150818
"4359",70,1000,0.05,1.63484048843384
"4360",70,1000,0.05,1.63304781913757
"4361",70,1000,0.05,1.606689453125
"4362",70,1000,0.05,1.61854290962219
"4363",70,1000,0.05,1.63262534141541
"4364",70,1000,0.05,1.77822637557983
"4365",70,1000,0.05,1.62122583389282
"4366",70,1000,0.05,1.64855408668518
"4367",70,1000,0.05,1.65021061897278
"4368",70,1000,0.05,1.65734434127808
"4369",70,1000,0.05,1.64711475372314
"4370",70,1000,0.05,1.64510869979858
"4371",70,1000,0.05,1.64536881446838
"4372",70,1000,0.05,1.65653824806213
"4373",70,1000,0.05,1.65935087203979
"4374",70,1000,0.05,1.7734489440918
"4375",70,1000,0.05,1.58988332748413
"4376",70,1000,0.05,1.6425929069519
"4377",70,1000,0.05,1.6147027015686
"4378",70,1000,0.05,1.63557600975037
"4379",70,1000,0.05,1.65944147109985
"4380",70,1000,0.05,1.62908363342285
"4381",70,1000,0.05,1.62077856063843
"4382",70,1000,0.05,1.63046526908875
"4383",70,1000,0.05,1.62432670593262
"4384",70,1000,0.05,1.60282921791077
"4385",70,1000,0.05,1.62350916862488
"4386",70,1000,0.05,1.62373733520508
"4387",70,1000,0.05,1.7712836265564
"4388",70,1000,0.05,1.60040807723999
"4389",70,1000,0.05,1.65610456466675
"4390",70,1000,0.05,1.61040234565735
"4391",70,1000,0.05,1.64105296134949
"4392",70,1000,0.05,1.64767241477966
"4393",70,1000,0.05,1.63904619216919
"4394",70,1000,0.05,1.62018728256226
"4395",70,1000,0.05,1.62889075279236
"4396",70,1000,0.05,1.83137273788452
"4397",70,1000,0.05,1.64967489242554
"4398",70,1000,0.05,1.64938235282898
"4399",70,1000,0.05,1.68331265449524
"4400",70,1000,0.05,1.66144895553589
"4401",70,1,0.1,0.0356996059417725
"4402",70,1,0.1,0.035667896270752
"4403",70,1,0.1,0.0365104675292969
"4404",70,1,0.1,0.0375115871429443
"4405",70,1,0.1,0.0373783111572266
"4406",70,1,0.1,0.0464682579040527
"4407",70,1,0.1,0.0372815132141113
"4408",70,1,0.1,0.0344836711883545
"4409",70,1,0.1,0.0430407524108887
"4410",70,1,0.1,0.0370540618896484
"4411",70,1,0.1,0.0350213050842285
"4412",70,1,0.1,0.0361814498901367
"4413",70,1,0.1,0.0365288257598877
"4414",70,1,0.1,0.0374536514282227
"4415",70,1,0.1,0.0498232841491699
"4416",70,1,0.1,0.0349910259246826
"4417",70,1,0.1,0.0351250171661377
"4418",70,1,0.1,0.0359508991241455
"4419",70,1,0.1,0.0361850261688232
"4420",70,1,0.1,0.0371177196502686
"4421",70,1,0.1,0.036820650100708
"4422",70,1,0.1,0.0364830493927002
"4423",70,1,0.1,0.0361397266387939
"4424",70,1,0.1,0.0397210121154785
"4425",70,1,0.1,0.0507862567901611
"4426",70,1,0.1,0.0360565185546875
"4427",70,1,0.1,0.0363337993621826
"4428",70,1,0.1,0.0369851589202881
"4429",70,1,0.1,0.0390381813049316
"4430",70,1,0.1,0.0345757007598877
"4431",70,1,0.1,0.0362870693206787
"4432",70,1,0.1,0.0363826751708984
"4433",70,1,0.1,0.0370264053344727
"4434",70,1,0.1,0.0361442565917969
"4435",70,1,0.1,0.0490763187408447
"4436",70,1,0.1,0.0356245040893555
"4437",70,1,0.1,0.0358529090881348
"4438",70,1,0.1,0.0361893177032471
"4439",70,1,0.1,0.036895751953125
"4440",70,1,0.1,0.036419153213501
"4441",70,1,0.1,0.0391273498535156
"4442",70,1,0.1,0.0360174179077148
"4443",70,1,0.1,0.0374925136566162
"4444",70,1,0.1,0.0344438552856445
"4445",70,1,0.1,0.0492920875549316
"4446",70,1,0.1,0.0362873077392578
"4447",70,1,0.1,0.037003755569458
"4448",70,1,0.1,0.0366988182067871
"4449",70,1,0.1,0.0364866256713867
"4450",70,1,0.1,0.03420090675354
"4451",70,1,0.1,0.03438401222229
"4452",70,1,0.1,0.039351224899292
"4453",70,1,0.1,0.0397381782531738
"4454",70,1,0.1,0.0339677333831787
"4455",70,1,0.1,0.0521819591522217
"4456",70,1,0.1,0.0347418785095215
"4457",70,1,0.1,0.0347673892974854
"4458",70,1,0.1,0.0371582508087158
"4459",70,1,0.1,0.0392920970916748
"4460",70,1,0.1,0.0347177982330322
"4461",70,1,0.1,0.0351448059082031
"4462",70,1,0.1,0.0350728034973145
"4463",70,1,0.1,0.0366363525390625
"4464",70,1,0.1,0.0536289215087891
"4465",70,1,0.1,0.0402688980102539
"4466",70,1,0.1,0.0357706546783447
"4467",70,1,0.1,0.0385534763336182
"4468",70,1,0.1,0.0341176986694336
"4469",70,1,0.1,0.0345094203948975
"4470",70,1,0.1,0.037832498550415
"4471",70,1,0.1,0.0402271747589111
"4472",70,1,0.1,0.0365972518920898
"4473",70,1,0.1,0.0354201793670654
"4474",70,1,0.1,0.0506730079650879
"4475",70,1,0.1,0.0353007316589355
"4476",70,1,0.1,0.0365347862243652
"4477",70,1,0.1,0.0396959781646729
"4478",70,1,0.1,0.0342004299163818
"4479",70,1,0.1,0.0355067253112793
"4480",70,1,0.1,0.0364034175872803
"4481",70,1,0.1,0.0365612506866455
"4482",70,1,0.1,0.0367431640625
"4483",70,1,0.1,0.034841775894165
"4484",70,1,0.1,0.0511159896850586
"4485",70,1,0.1,0.036001443862915
"4486",70,1,0.1,0.0364282131195068
"4487",70,1,0.1,0.0365123748779297
"4488",70,1,0.1,0.0348143577575684
"4489",70,1,0.1,0.0346901416778564
"4490",70,1,0.1,0.0343780517578125
"4491",70,1,0.1,0.0352287292480469
"4492",70,1,0.1,0.036217212677002
"4493",70,1,0.1,0.0367827415466309
"4494",70,1,0.1,0.0511267185211182
"4495",70,1,0.1,0.0341110229492188
"4496",70,1,0.1,0.0348589420318604
"4497",70,1,0.1,0.0351884365081787
"4498",70,1,0.1,0.0351073741912842
"4499",70,1,0.1,0.0357184410095215
"4500",70,1,0.1,0.0364851951599121
"4501",70,10,0.1,0.131306648254395
"4502",70,10,0.1,0.109906673431396
"4503",70,10,0.1,0.104987382888794
"4504",70,10,0.1,0.103895664215088
"4505",70,10,0.1,0.113253831863403
"4506",70,10,0.1,0.103708267211914
"4507",70,10,0.1,0.103503704071045
"4508",70,10,0.1,0.10331916809082
"4509",70,10,0.1,0.103213548660278
"4510",70,10,0.1,0.103371381759644
"4511",70,10,0.1,0.1075439453125
"4512",70,10,0.1,0.103572368621826
"4513",70,10,0.1,0.104395866394043
"4514",70,10,0.1,0.105825662612915
"4515",70,10,0.1,0.116784334182739
"4516",70,10,0.1,0.104905843734741
"4517",70,10,0.1,0.102888584136963
"4518",70,10,0.1,0.103279113769531
"4519",70,10,0.1,0.103354930877686
"4520",70,10,0.1,0.105499744415283
"4521",70,10,0.1,0.105311632156372
"4522",70,10,0.1,0.103918313980103
"4523",70,10,0.1,0.103434085845947
"4524",70,10,0.1,0.104116201400757
"4525",70,10,0.1,0.116890907287598
"4526",70,10,0.1,0.104065179824829
"4527",70,10,0.1,0.103141784667969
"4528",70,10,0.1,0.104264497756958
"4529",70,10,0.1,0.103431940078735
"4530",70,10,0.1,0.104696273803711
"4531",70,10,0.1,0.105319499969482
"4532",70,10,0.1,0.103247165679932
"4533",70,10,0.1,0.103031635284424
"4534",70,10,0.1,0.103167057037354
"4535",70,10,0.1,0.118308305740356
"4536",70,10,0.1,0.103690624237061
"4537",70,10,0.1,0.106188058853149
"4538",70,10,0.1,0.102974653244019
"4539",70,10,0.1,0.103485107421875
"4540",70,10,0.1,0.104924201965332
"4541",70,10,0.1,0.103340864181519
"4542",70,10,0.1,0.105766534805298
"4543",70,10,0.1,0.103924751281738
"4544",70,10,0.1,0.104199886322021
"4545",70,10,0.1,0.117006778717041
"4546",70,10,0.1,0.10348105430603
"4547",70,10,0.1,0.103572607040405
"4548",70,10,0.1,0.105387210845947
"4549",70,10,0.1,0.105472087860107
"4550",70,10,0.1,0.10302734375
"4551",70,10,0.1,0.103558540344238
"4552",70,10,0.1,0.103352069854736
"4553",70,10,0.1,0.102826356887817
"4554",70,10,0.1,0.103671550750732
"4555",70,10,0.1,0.116683483123779
"4556",70,10,0.1,0.104206800460815
"4557",70,10,0.1,0.103762626647949
"4558",70,10,0.1,0.104055881500244
"4559",70,10,0.1,0.104468584060669
"4560",70,10,0.1,0.103448629379272
"4561",70,10,0.1,0.103799819946289
"4562",70,10,0.1,0.103603839874268
"4563",70,10,0.1,0.105011224746704
"4564",70,10,0.1,0.103000640869141
"4565",70,10,0.1,0.118029356002808
"4566",70,10,0.1,0.103291511535645
"4567",70,10,0.1,0.103525400161743
"4568",70,10,0.1,0.104745626449585
"4569",70,10,0.1,0.103375434875488
"4570",70,10,0.1,0.102966070175171
"4571",70,10,0.1,0.103621959686279
"4572",70,10,0.1,0.103265523910522
"4573",70,10,0.1,0.104426860809326
"4574",70,10,0.1,0.102730512619019
"4575",70,10,0.1,0.116083145141602
"4576",70,10,0.1,0.104347467422485
"4577",70,10,0.1,0.104169130325317
"4578",70,10,0.1,0.103079319000244
"4579",70,10,0.1,0.102994203567505
"4580",70,10,0.1,0.103582620620728
"4581",70,10,0.1,0.103161096572876
"4582",70,10,0.1,0.105645418167114
"4583",70,10,0.1,0.103592395782471
"4584",70,10,0.1,0.115926742553711
"4585",70,10,0.1,0.1069655418396
"4586",70,10,0.1,0.103166818618774
"4587",70,10,0.1,0.103049993515015
"4588",70,10,0.1,0.103253126144409
"4589",70,10,0.1,0.10313606262207
"4590",70,10,0.1,0.103391647338867
"4591",70,10,0.1,0.103136301040649
"4592",70,10,0.1,0.104748964309692
"4593",70,10,0.1,0.103408098220825
"4594",70,10,0.1,0.11577582359314
"4595",70,10,0.1,0.102813720703125
"4596",70,10,0.1,0.104179620742798
"4597",70,10,0.1,0.103100776672363
"4598",70,10,0.1,0.103021621704102
"4599",70,10,0.1,0.105132579803467
"4600",70,10,0.1,0.10382342338562
"4601",70,100,0.1,0.7950119972229
"4602",70,100,0.1,0.751428127288818
"4603",70,100,0.1,0.751708984375
"4604",70,100,0.1,0.752782583236694
"4605",70,100,0.1,0.75754451751709
"4606",70,100,0.1,0.757585525512695
"4607",70,100,0.1,0.752612590789795
"4608",70,100,0.1,0.756870985031128
"4609",70,100,0.1,0.766831159591675
"4610",70,100,0.1,0.752436637878418
"4611",70,100,0.1,0.748664140701294
"4612",70,100,0.1,0.749624967575073
"4613",70,100,0.1,0.75261378288269
"4614",70,100,0.1,0.750184774398804
"4615",70,100,0.1,0.749902963638306
"4616",70,100,0.1,0.753558874130249
"4617",70,100,0.1,0.758892774581909
"4618",70,100,0.1,0.75104832649231
"4619",70,100,0.1,0.746735095977783
"4620",70,100,0.1,0.75542140007019
"4621",70,100,0.1,0.748102903366089
"4622",70,100,0.1,0.764836072921753
"4623",70,100,0.1,0.747956991195679
"4624",70,100,0.1,0.752184391021729
"4625",70,100,0.1,0.759475708007812
"4626",70,100,0.1,0.751347541809082
"4627",70,100,0.1,0.766973733901978
"4628",70,100,0.1,0.751177549362183
"4629",70,100,0.1,0.749266862869263
"4630",70,100,0.1,0.747990131378174
"4631",70,100,0.1,0.750171184539795
"4632",70,100,0.1,0.760210037231445
"4633",70,100,0.1,0.749966859817505
"4634",70,100,0.1,0.751834392547607
"4635",70,100,0.1,0.747472524642944
"4636",70,100,0.1,0.751082897186279
"4637",70,100,0.1,0.748868703842163
"4638",70,100,0.1,0.751071929931641
"4639",70,100,0.1,0.764497041702271
"4640",70,100,0.1,0.76287841796875
"4641",70,100,0.1,0.750318050384521
"4642",70,100,0.1,0.7466139793396
"4643",70,100,0.1,0.752604246139526
"4644",70,100,0.1,0.745398044586182
"4645",70,100,0.1,0.763253688812256
"4646",70,100,0.1,0.751921415328979
"4647",70,100,0.1,0.765290498733521
"4648",70,100,0.1,0.745094537734985
"4649",70,100,0.1,0.751325130462646
"4650",70,100,0.1,0.753221273422241
"4651",70,100,0.1,0.762515544891357
"4652",70,100,0.1,0.745532512664795
"4653",70,100,0.1,0.753273010253906
"4654",70,100,0.1,0.747682332992554
"4655",70,100,0.1,0.747687101364136
"4656",70,100,0.1,0.771680593490601
"4657",70,100,0.1,0.748525381088257
"4658",70,100,0.1,0.754924297332764
"4659",70,100,0.1,0.752794027328491
"4660",70,100,0.1,0.765998601913452
"4661",70,100,0.1,0.754420518875122
"4662",70,100,0.1,0.750252246856689
"4663",70,100,0.1,0.752733945846558
"4664",70,100,0.1,0.761605501174927
"4665",70,100,0.1,0.752493143081665
"4666",70,100,0.1,0.757408618927002
"4667",70,100,0.1,0.746927976608276
"4668",70,100,0.1,0.761336088180542
"4669",70,100,0.1,0.755330085754395
"4670",70,100,0.1,0.745293140411377
"4671",70,100,0.1,0.753772497177124
"4672",70,100,0.1,0.756578922271729
"4673",70,100,0.1,0.75238037109375
"4674",70,100,0.1,0.761341571807861
"4675",70,100,0.1,0.745843648910522
"4676",70,100,0.1,0.748327255249023
"4677",70,100,0.1,0.750408887863159
"4678",70,100,0.1,0.753848552703857
"4679",70,100,0.1,0.777255773544312
"4680",70,100,0.1,0.745842695236206
"4681",70,100,0.1,0.750129222869873
"4682",70,100,0.1,0.751025438308716
"4683",70,100,0.1,0.753029823303223
"4684",70,100,0.1,0.749397277832031
"4685",70,100,0.1,0.750932931900024
"4686",70,100,0.1,0.760802984237671
"4687",70,100,0.1,0.768472909927368
"4688",70,100,0.1,0.760436296463013
"4689",70,100,0.1,0.753437280654907
"4690",70,100,0.1,0.766041278839111
"4691",70,100,0.1,0.763039112091064
"4692",70,100,0.1,0.761169910430908
"4693",70,100,0.1,0.748312711715698
"4694",70,100,0.1,0.74611496925354
"4695",70,100,0.1,0.75051474571228
"4696",70,100,0.1,0.755491018295288
"4697",70,100,0.1,0.746951818466187
"4698",70,100,0.1,0.762442350387573
"4699",70,100,0.1,0.750163078308105
"4700",70,100,0.1,0.750820398330688
"4701",70,1000,0.1,7.13864469528198
"4702",70,1000,0.1,7.14332270622253
"4703",70,1000,0.1,7.32682180404663
"4704",70,1000,0.1,7.09276437759399
"4705",70,1000,0.1,7.11569142341614
"4706",70,1000,0.1,7.1759831905365
"4707",70,1000,0.1,7.12073802947998
"4708",70,1000,0.1,7.17618751525879
"4709",70,1000,0.1,7.28340578079224
"4710",70,1000,0.1,7.13607001304626
"4711",70,1000,0.1,7.12824153900146
"4712",70,1000,0.1,7.16660261154175
"4713",70,1000,0.1,7.15254068374634
"4714",70,1000,0.1,7.12835597991943
"4715",70,1000,0.1,7.12198352813721
"4716",70,1000,0.1,7.09542918205261
"4717",70,1000,0.1,7.15095186233521
"4718",70,1000,0.1,7.13755178451538
"4719",70,1000,0.1,7.26757597923279
"4720",70,1000,0.1,7.09436845779419
"4721",70,1000,0.1,7.20433712005615
"4722",70,1000,0.1,7.1549665927887
"4723",70,1000,0.1,7.15206670761108
"4724",70,1000,0.1,7.1518247127533
"4725",70,1000,0.1,7.1972861289978
"4726",70,1000,0.1,7.16086101531982
"4727",70,1000,0.1,7.22433423995972
"4728",70,1000,0.1,7.16896891593933
"4729",70,1000,0.1,7.41127634048462
"4730",70,1000,0.1,7.16800856590271
"4731",70,1000,0.1,7.20055150985718
"4732",70,1000,0.1,7.23471760749817
"4733",70,1000,0.1,7.14799571037292
"4734",70,1000,0.1,7.16994833946228
"4735",70,1000,0.1,7.16357564926147
"4736",70,1000,0.1,7.24667882919312
"4737",70,1000,0.1,7.19323039054871
"4738",70,1000,0.1,7.21587204933167
"4739",70,1000,0.1,7.22753930091858
"4740",70,1000,0.1,7.23262000083923
"4741",70,1000,0.1,7.17350292205811
"4742",70,1000,0.1,7.20728158950806
"4743",70,1000,0.1,7.17789793014526
"4744",70,1000,0.1,7.20395803451538
"4745",70,1000,0.1,7.13256072998047
"4746",70,1000,0.1,7.19624614715576
"4747",70,1000,0.1,7.18551898002625
"4748",70,1000,0.1,7.26658153533936
"4749",70,1000,0.1,7.21429920196533
"4750",70,1000,0.1,7.17334032058716
"4751",70,1000,0.1,7.17462253570557
"4752",70,1000,0.1,7.233811378479
"4753",70,1000,0.1,7.15272498130798
"4754",70,1000,0.1,7.23409175872803
"4755",70,1000,0.1,7.17045021057129
"4756",70,1000,0.1,7.39850044250488
"4757",70,1000,0.1,7.17933320999146
"4758",70,1000,0.1,7.16623616218567
"4759",70,1000,0.1,7.20040583610535
"4760",70,1000,0.1,7.21132731437683
"4761",70,1000,0.1,7.21714806556702
"4762",70,1000,0.1,7.2206072807312
"4763",70,1000,0.1,7.22698497772217
"4764",70,1000,0.1,7.1845338344574
"4765",70,1000,0.1,7.1761302947998
"4766",70,1000,0.1,7.15313029289246
"4767",70,1000,0.1,7.18441939353943
"4768",70,1000,0.1,7.4005708694458
"4769",70,1000,0.1,7.22102093696594
"4770",70,1000,0.1,7.22906494140625
"4771",70,1000,0.1,7.14882493019104
"4772",70,1000,0.1,7.17795872688293
"4773",70,1000,0.1,7.17419385910034
"4774",70,1000,0.1,7.19464778900146
"4775",70,1000,0.1,7.17175650596619
"4776",70,1000,0.1,7.19542384147644
"4777",70,1000,0.1,7.35945439338684
"4778",70,1000,0.1,7.20894408226013
"4779",70,1000,0.1,7.20976996421814
"4780",70,1000,0.1,7.3269579410553
"4781",70,1000,0.1,7.18671631813049
"4782",70,1000,0.1,7.19896340370178
"4783",70,1000,0.1,7.36909198760986
"4784",70,1000,0.1,7.22540020942688
"4785",70,1000,0.1,7.16385936737061
"4786",70,1000,0.1,7.33592486381531
"4787",70,1000,0.1,7.19260740280151
"4788",70,1000,0.1,7.21093845367432
"4789",70,1000,0.1,7.21143364906311
"4790",70,1000,0.1,7.17376279830933
"4791",70,1000,0.1,7.35132384300232
"4792",70,1000,0.1,7.15052843093872
"4793",70,1000,0.1,7.18335771560669
"4794",70,1000,0.1,7.333899974823
"4795",70,1000,0.1,7.17780113220215
"4796",70,1000,0.1,7.23982620239258
"4797",70,1000,0.1,7.3371570110321
"4798",70,1000,0.1,7.2261745929718
"4799",70,1000,0.1,7.17740392684937
"4800",70,1000,0.1,7.31449723243713
"4801",60,1,0.01,0.0126066207885742
"4802",60,1,0.01,0.0123224258422852
"4803",60,1,0.01,0.012150764465332
"4804",60,1,0.01,0.0122013092041016
"4805",60,1,0.01,0.0121688842773438
"4806",60,1,0.01,0.0127687454223633
"4807",60,1,0.01,0.0122065544128418
"4808",60,1,0.01,0.012199878692627
"4809",60,1,0.01,0.0122733116149902
"4810",60,1,0.01,0.012258768081665
